SpeciesId,StatArea.CU,CU_Name,BroodYear,Escape,TR2,TR3,TR4,TR5,TR6,TR7,Total,Total.ER,Age2,Age3,Age4,Age5,Age6,Age7
PKE,PKE-004,Southern Fjords,1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,1954,389830,NA,NA,NA,NA,NA,NA,1203707,0.28,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,1956,541159,NA,NA,NA,NA,NA,NA,1505384,0.55,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,1958,574196,NA,NA,NA,NA,NA,NA,529807,0.62,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,1960,218554,NA,NA,NA,NA,NA,NA,1421689,0.59,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,1962,697069,NA,NA,NA,NA,NA,NA,1435127,0.51,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,1964,622955,NA,NA,NA,NA,NA,NA,4682506,0.57,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,1966,1331478,NA,NA,NA,NA,NA,NA,5111165,0.72,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,1968,1489447,NA,NA,NA,NA,NA,NA,3529217,0.71,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,1970,1161461,NA,NA,NA,NA,NA,NA,1458530,0.67,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,1972,711634,NA,NA,NA,NA,NA,NA,2679026,0.51,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,1974,1139438,NA,NA,NA,NA,NA,NA,5460095,0.57,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,1976,1699990,NA,NA,NA,NA,NA,NA,2447073,0.69,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,1978,1130452,NA,NA,NA,NA,NA,NA,2606555,0.54,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,1980,1445426,NA,NA,NA,NA,NA,NA,770502,0.45,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,1982,579890,NA,NA,NA,NA,NA,NA,609908,0.25,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,1984,378787,NA,NA,NA,NA,NA,NA,1624020,0.38,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,1986,1196814,NA,NA,NA,NA,NA,NA,2361240,0.26,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,1988,1749737,NA,NA,NA,NA,NA,NA,3439260,0.26,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,1990,3059604,NA,NA,NA,NA,NA,NA,3046013,0.11,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,1992,2209392,NA,NA,NA,NA,NA,NA,1522311,0.27,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,1994,1315430,NA,NA,NA,NA,NA,NA,2384426,0.14,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,1996,2324225,NA,NA,NA,NA,NA,NA,2298946,0.03,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,1998,2189060,NA,NA,NA,NA,NA,NA,5905014,0.05,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,2000,5365526,NA,NA,NA,NA,NA,NA,884689,0.09,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,2002,779346,NA,NA,NA,NA,NA,NA,1654072,0.12,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,2004,1546844,NA,NA,NA,NA,NA,NA,649242,0.06,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,2006,596321,NA,NA,NA,NA,NA,NA,492649,0.08,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,2008,480239,NA,NA,NA,NA,NA,NA,907790,0.03,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,2010,803846,NA,NA,NA,NA,NA,NA,2426437,0.11,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,2012,2409508,NA,NA,NA,NA,NA,NA,3920552,0.01,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,2014,3579638,NA,NA,NA,NA,NA,NA,708194,0.09,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,2016,704628,NA,NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA
PKE,PKE-004,Southern Fjords,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKE,PKE-002,West Vancouver Island,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,1953,132980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,1955,100070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,1957,175832,NA,NA,NA,NA,NA,NA,550689,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,1959,230592,NA,NA,NA,NA,NA,NA,997055,0.58,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,1961,401563,NA,NA,NA,NA,NA,NA,1896873,0.6,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,1963,934714,NA,NA,NA,NA,NA,NA,130368,0.51,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,1965,80597,NA,NA,NA,NA,NA,NA,91745,0.38,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,1967,31125,NA,NA,NA,NA,NA,NA,32700,0.66,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,1969,21930,NA,NA,NA,NA,NA,NA,69907,0.33,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,1971,42576,NA,NA,NA,NA,NA,NA,188326,0.39,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,1973,104101,NA,NA,NA,NA,NA,NA,65899,0.45,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,1975,46376,NA,NA,NA,NA,NA,NA,62489,0.3,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,1977,25846,NA,NA,NA,NA,NA,NA,59570,0.59,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,1979,25791,NA,NA,NA,NA,NA,NA,86635,0.57,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,1981,50221,NA,NA,NA,NA,NA,NA,48778,0.42,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,1983,27882,NA,NA,NA,NA,NA,NA,22994,0.43,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,1985,11451,NA,NA,NA,NA,NA,NA,89736,0.5,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,1987,50270,NA,NA,NA,NA,NA,NA,355305,0.44,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,1989,68570,NA,NA,NA,NA,NA,NA,378746,0.81,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,1991,141677,NA,NA,NA,NA,NA,NA,466814,0.63,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,1993,207272,NA,NA,NA,NA,NA,NA,115468,0.56,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,1995,41004,NA,NA,NA,NA,NA,NA,3089,0.64,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,1997,1370,NA,NA,NA,NA,NA,NA,150610,0.56,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,1999,146652,NA,NA,NA,NA,NA,NA,232374,0.03,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,2001,198947,NA,NA,NA,NA,NA,NA,180452,0.14,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,2003,135010,NA,NA,NA,NA,NA,NA,199101,0.25,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,2005,182732,NA,NA,NA,NA,NA,NA,91761,0.08,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PKO,PKO-002,East Howe Sound-Burrard Inlet,2007,82989,NA,NA,NA,NA,NA,NA,79823,0.1,NA,NA,NA,NA,NA,NA
